943,2000-08-14 16:38:37.0,1,95.67
971,2000-07-11 20:00:59.0,1,93.11
975,2000-07-28 08:46:12.0,1,99.51
979,2000-01-31 19:25:40.0,1,91.67
980,2000-04-30 19:02:42.0,1,90.39
981,2000-07-11 10:00:42.0,1,92.36
992,2000-12-02 11:47:15.0,1,90.5
1008,2000-09-03 04:18:30.0,1,98.95
1013,2000-08-10 21:15:26.0,1,91.58
1014,2000-09-29 18:27:00.0,1,98.87
1027,2000-08-19 05:50:35.0,1,92.09
1062,2000-02-12 19:58:19.0,1,95.81
1076,2000-03-19 00:04:28.0,1,95.32
1078,2000-06-15 21:01:42.0,1,98.57
1103,2000-06-04 09:34:13.0,1,96.7
1106,2000-09-20 08:37:33.0,1,97.73
1113,2000-12-31 00:15:08.0,1,92.8
1138,2000-12-19 19:57:42.0,1,93.84
1150,2000-02-13 13:04:18.0,1,90.63
1165,2000-07-25 23:35:46.0,1,90.68
1175,2000-06-24 07:32:54.0,1,92.06
1182,2000-03-12 20:35:20.0,1,90.3
1183,2000-12-03 15:33:14.0,1,91.56
1203,2000-05-20 00:48:56.0,1,93.24
1212,2000-01-07 20:51:18.0,1,92.38
1225,2000-02-03 08:02:33.0,1,96.44
1229,2000-03-15 14:50:50.0,1,98.16
1240,2000-05-20 01:06:41.0,1,99.69
1286,2000-09-10 15:59:55.0,1,90.32
1292,2000-09-19 23:49:04.0,1,98.71
1293,2000-10-09 16:19:26.0,1,91.04
1296,2000-03-08 05:22:40.0,1,92.35
1299,2000-07-20 04:46:10.0,1,96.96
1306,2000-07-11 13:08:15.0,1,90.18
1307,2000-12-04 08:55:49.0,1,92.92
1312,2000-09-29 05:57:11.0,1,99.95
1323,2000-09-19 23:31:09.0,1,96.48
1329,2000-12-14 09:37:41.0,1,96.67
1330,2000-12-20 03:37:08.0,1,95.08
1355,2000-03-25 17:48:14.0,1,96.99
1358,2000-04-30 20:44:33.0,1,96.8
1370,2000-02-26 15:13:23.0,1,97.81
1405,2000-11-13 21:07:17.0,1,91.43
1408,2000-08-20 11:06:50.0,1,91.33
1413,2000-11-18 15:02:16.0,1,97.78
1443,2000-05-08 01:03:42.0,1,99.66
1449,2000-04-19 20:42:10.0,1,99.47
1459,2000-11-21 04:04:26.0,1,99.73
1467,2000-04-11 03:23:27.0,1,96.8
1469,2000-09-04 08:15:31.0,1,96.5
1482,2000-01-12 19:40:22.0,1,96.54
1487,2000-10-16 21:30:09.0,1,94.71
1488,2000-05-08 21:52:38.0,1,92.41
1496,2000-10-11 20:12:30.0,1,91.38
1504,2000-01-31 18:42:11.0,1,95.19
1530,2000-10-23 21:36:01.0,1,91.03
1534,2000-06-29 00:52:55.0,1,91.72
1550,2000-01-04 03:02:09.0,1,99.69
1567,2000-05-28 17:13:06.0,1,91.43
1577,2000-06-01 01:01:20.0,1,94.48
1587,2000-06-08 09:36:20.0,1,95.3
1592,2000-04-16 09:35:00.0,1,97.74
1605,2000-07-05 17:15:11.0,1,94.97
1621,2000-03-08 16:10:32.0,1,91.42
1624,2000-08-26 09:20:46.0,1,95.63
1628,2000-06-13 10:52:53.0,1,94.97
1635,2000-05-30 22:06:56.0,1,94.34
1639,2000-01-31 22:58:24.0,1,97.21
1646,2000-03-31 16:44:36.0,1,93.62
1653,2000-01-17 02:19:06.0,1,96.84
1684,2000-08-07 05:38:08.0,1,91.55
1687,2000-05-07 09:08:25.0,1,93.54
1708,2000-06-27 15:44:47.0,1,98.04
1712,2000-10-20 22:17:59.0,1,91.54
1714,2000-10-26 19:52:17.0,1,92.32
1715,2000-02-25 13:30:03.0,1,99.09
1717,2000-02-04 22:22:44.0,1,92.4
1728,2000-12-29 16:56:50.0,1,98.82
1732,2000-03-11 06:54:04.0,1,99.56
1737,2000-11-26 17:12:21.0,1,95.17
1741,2000-03-28 23:45:22.0,1,91.38
1744,2000-08-20 23:31:48.0,1,97.35
1777,2000-02-02 07:13:46.0,1,98.12
1784,2000-08-03 17:11:31.0,1,96.75
1789,2000-01-22 11:02:14.0,1,95.92
1816,2000-11-29 08:00:17.0,1,90.24
1820,2000-09-17 00:41:42.0,1,93.28
1839,2000-09-12 16:22:02.0,1,90.3
1843,2000-01-24 04:46:16.0,1,95.68
1849,2000-01-13 17:49:23.0,1,95.3
1859,2000-10-29 11:26:09.0,1,93.69
1890,2000-09-14 18:06:33.0,1,90.79
1894,2000-08-03 08:32:41.0,1,90.97
1896,2000-06-27 23:56:05.0,1,95.52
1898,2000-05-21 08:36:22.0,1,95.41
1902,2000-01-20 23:03:14.0,1,97.24
1919,2000-09-09 06:59:04.0,1,91.94
1927,2000-06-08 01:10:31.0,1,99.67
1946,2000-05-01 01:29:38.0,1,99.9
1966,2000-02-11 01:22:21.0,1,96.19
1978,2000-07-09 05:46:50.0,1,94.09
1993,2000-09-03 03:46:22.0,1,95.19
1999,2000-01-13 10:12:12.0,1,91.78
2028,2000-02-01 05:40:07.0,1,91.53
2030,2000-04-24 00:27:33.0,1,99.78
2036,2000-10-31 09:51:53.0,1,90.09
2040,2000-06-09 15:16:30.0,1,94.03
2080,2000-12-21 03:56:43.0,1,95.15
2103,2000-01-18 16:07:45.0,1,93.83
2104,2000-07-18 13:06:11.0,1,91.8
2105,2000-12-12 22:47:56.0,1,99.81
2108,2000-05-21 19:43:49.0,1,95.39
2127,2000-10-23 20:30:33.0,1,90.84
2135,2000-09-01 10:26:48.0,1,93.12
2142,2000-05-26 06:12:18.0,1,94.82
2150,2000-04-10 09:14:52.0,1,97.16
2160,2000-08-04 22:32:47.0,1,98.78
2166,2000-04-11 17:51:32.0,1,99.83
2168,2000-06-13 15:29:07.0,1,90.4
2173,2000-06-14 06:35:04.0,1,98.36
2195,2000-09-24 03:30:00.0,1,99.25
2202,2000-06-21 21:51:42.0,1,95.85
2203,2000-05-15 14:48:50.0,1,98.18
2214,2000-08-13 22:31:19.0,1,90.63
2241,2000-04-25 12:07:38.0,1,93.12
2244,2000-10-23 17:43:45.0,1,91.78
2245,2000-02-24 20:20:47.0,1,99.75
2250,2000-03-09 22:43:16.0,1,92.75
2255,2000-06-30 17:06:57.0,1,90.34
2265,2000-08-06 18:35:01.0,1,97.51
2284,2000-01-08 02:14:13.0,1,90.27
2291,2000-10-05 20:25:31.0,1,92.64
2292,2000-05-04 09:00:27.0,1,92.39
2302,2000-02-13 10:05:37.0,1,94.07
2303,2000-05-06 17:39:57.0,1,91.34
2321,2000-01-14 13:36:09.0,1,90.02
2329,2000-10-11 12:43:12.0,1,97.69
2341,2000-01-06 23:12:04.0,1,93.49
2350,2000-04-25 10:59:23.0,1,93.58
2361,2000-10-02 13:03:19.0,1,91.58
2364,2000-08-23 04:27:08.0,1,90.54
2377,2000-11-17 12:53:42.0,1,98.97
2410,2000-06-03 14:49:56.0,1,95.14
2414,2000-12-25 18:02:26.0,1,92.94
2441,2000-10-25 04:27:57.0,1,98.78
2444,2000-04-28 01:49:09.0,1,94.4
2445,2000-09-30 19:05:12.0,1,91.8
2446,2000-05-04 01:16:39.0,1,94.49
2449,2000-03-02 23:31:57.0,1,92.92
2452,2000-03-15 16:45:03.0,1,96.38
2482,2000-08-05 22:57:17.0,1,93.45
2503,2000-07-11 00:11:22.0,1,98.08
2506,2000-12-13 10:41:21.0,1,94.57
2516,2000-02-02 08:50:00.0,1,91.04
2523,2000-03-20 11:47:56.0,1,96.97
2541,2000-01-02 06:00:05.0,1,90.09
2544,2000-06-29 14:39:06.0,1,91.88
2554,2000-04-07 21:33:27.0,1,91.53
2556,2000-04-03 21:53:29.0,1,94.18
2576,2000-08-04 13:12:20.0,1,99.31
2577,2000-03-08 23:10:53.0,1,95.11
2579,2000-01-27 09:44:52.0,1,96.28
2583,2000-11-13 15:54:21.0,1,90.59
2586,2000-09-13 05:01:54.0,1,95.37
2605,2000-10-27 12:03:37.0,1,90.24
2620,2000-08-28 17:26:28.0,1,98.31
2626,2000-01-23 21:00:17.0,1,91.45
2650,2000-04-01 08:43:46.0,1,98.01
2657,2000-04-12 00:11:10.0,1,91.4
2658,2000-09-24 04:26:26.0,1,91.75
2667,2000-11-26 14:44:12.0,1,94.73
2689,2000-02-23 19:16:25.0,1,91.13
2695,2000-11-10 09:30:05.0,1,95.14
2712,2000-06-07 00:17:11.0,1,93.57
2721,2000-05-05 20:18:17.0,1,96.6
2726,2000-10-10 19:50:59.0,1,90.84
2728,2000-12-24 21:47:34.0,1,94.89
2730,2000-04-04 14:15:27.0,1,90.85
2755,2000-01-06 08:41:55.0,1,94.92
2758,2000-08-14 02:48:49.0,1,95.23
2760,2000-08-01 15:42:17.0,1,94.94
2766,2000-08-02 04:13:26.0,1,90.85
2771,2000-03-31 11:46:25.0,1,92.76
2788,2000-02-18 23:31:34.0,1,95.31
2789,2000-05-12 16:50:39.0,1,95.79
2800,2000-05-14 13:51:54.0,1,98.91
2809,2000-11-29 18:01:01.0,1,93.5
2837,2000-11-15 21:05:38.0,1,90.06
2842,2000-02-11 16:39:08.0,1,95.03
2846,2000-10-08 00:55:13.0,1,99.13
2865,2000-01-18 18:47:20.0,1,99.6
2875,2000-04-19 19:19:19.0,1,90.17
2910,2000-01-02 01:51:55.0,1,92.28
2943,2000-06-28 06:44:22.0,1,93.77
2957,2000-03-15 18:49:48.0,1,92.42
2976,2000-12-16 10:51:40.0,1,90.8
2981,2000-11-15 17:56:50.0,1,95.1
2984,2000-12-20 23:38:41.0,1,92.03
3001,2000-02-10 11:36:17.0,1,98.21
3002,2000-07-30 01:12:40.0,1,94.42
3010,2000-08-03 15:05:19.0,1,98.03
3030,2000-07-23 20:23:50.0,1,97.41
3060,2000-01-02 11:32:11.0,1,93.97
3122,2000-06-24 16:41:20.0,1,92.59
3127,2000-03-08 00:54:44.0,1,90.76
3129,2000-02-10 11:22:34.0,1,90.99
3142,2000-01-19 03:05:20.0,1,92.06
3167,2000-10-18 05:47:08.0,1,91.74
3181,2000-10-22 00:44:22.0,1,95.26
3190,2000-09-04 22:33:07.0,1,98.57
3219,2000-03-29 09:57:07.0,1,99.01
3221,2000-01-31 14:15:38.0,1,96.45
3222,2000-07-27 12:43:13.0,1,96.26
3224,2000-09-30 11:01:29.0,1,91.7
3225,2000-05-03 05:23:44.0,1,93.66
3238,2000-07-13 04:11:51.0,1,99.61
3239,2000-05-20 12:25:18.0,1,93.6
3257,2000-09-21 18:31:00.0,1,92.26
3276,2000-06-06 22:29:36.0,1,92.47
3278,2000-04-17 23:23:49.0,1,91.48
3294,2000-10-09 17:12:10.0,1,95.84
3297,2000-07-24 19:04:42.0,1,99.57
3305,2000-03-28 21:57:05.0,1,98.48
3328,2000-04-07 21:28:34.0,1,96.19
3357,2000-01-15 12:46:59.0,1,96.48
3360,2000-05-10 11:06:06.0,1,90.57
3383,2000-12-04 04:42:29.0,1,95.41
3427,2000-04-03 11:15:48.0,1,94.01
3437,2000-01-11 08:27:10.0,1,90.7
3439,2000-04-21 12:02:43.0,1,93.27
3440,2000-09-29 21:01:08.0,1,93.93
3474,2000-03-27 19:55:56.0,1,94.55
3476,2000-02-18 06:33:50.0,1,95.56
3492,2000-06-18 17:49:13.0,1,95.35
3498,2000-07-24 00:12:54.0,1,96.81
3500,2000-11-28 09:58:58.0,1,92.58
3521,2000-09-02 14:22:36.0,1,90.67
3525,2000-05-05 01:18:06.0,1,94.33
3531,2000-02-04 16:12:17.0,1,93.23
3535,2000-12-02 09:15:27.0,1,92.83
3539,2000-08-13 19:45:10.0,1,93.88
3545,2000-05-19 16:43:58.0,1,94.67
3550,2000-06-17 01:11:31.0,1,90.32
3551,2000-02-19 10:46:23.0,1,96.71
3553,2000-12-08 00:22:23.0,1,94.98
3562,2000-03-08 04:34:53.0,1,99.56
3568,2000-04-28 04:16:55.0,1,94.84
3573,2000-10-27 00:09:29.0,1,91.32
3593,2000-01-22 08:03:53.0,1,90.08
3594,2000-04-30 04:46:34.0,1,94.35
3610,2000-05-22 12:17:48.0,1,98.91
3611,2000-10-09 16:53:13.0,1,90.48
3616,2000-11-14 17:23:12.0,1,99.48
3622,2000-03-25 19:26:53.0,1,91.64
3654,2000-05-27 15:29:19.0,1,95.3
3655,2000-07-20 12:55:53.0,1,90.11
3688,2000-07-30 10:59:06.0,1,91.94
3690,2000-02-10 22:23:55.0,1,94.64
3703,2000-12-20 13:14:02.0,1,94.14
3708,2000-09-18 10:16:52.0,1,95.24
3719,2000-01-07 10:00:03.0,1,93.27
3724,2000-09-21 04:08:49.0,1,95.41
3726,2000-11-16 00:53:19.0,1,97.85
3729,2000-05-25 12:53:50.0,1,98.73
3734,2000-11-18 01:03:15.0,1,97.7
3738,2000-11-19 14:16:24.0,1,98.71
3744,2000-08-24 21:33:21.0,1,92.6
3747,2000-06-14 05:21:39.0,1,94.5
3755,2000-10-30 03:30:08.0,1,92.69
3756,2000-02-22 08:50:22.0,1,93.6
3758,2000-06-17 04:38:43.0,1,97.69
3761,2000-02-29 00:27:43.0,1,98.29
3763,2000-09-14 22:32:27.0,1,93.58
3764,2000-07-23 03:12:42.0,1,98.85
3766,2000-12-31 00:08:12.0,1,92.28
3776,2000-05-24 14:22:18.0,1,96.89
3788,2000-01-11 00:10:25.0,1,93.89
3802,2000-04-24 11:21:33.0,1,94.28
3813,2000-11-01 05:22:39.0,1,97.79
3814,2000-05-19 05:44:27.0,1,97.3
3831,2000-12-08 04:14:31.0,1,96.8
3836,2000-05-07 06:41:39.0,1,99.14
3839,2000-01-20 04:49:30.0,1,92.29
3849,2000-05-30 12:03:41.0,1,95.85
3850,2000-07-21 20:59:38.0,1,90.31
3852,2000-02-13 11:23:55.0,1,99.64
3859,2000-03-19 12:26:40.0,1,94.87
3862,2000-10-26 18:43:33.0,1,93.59
3893,2000-06-22 10:10:36.0,1,98.92
3898,2000-08-08 17:20:36.0,1,95.94
3909,2000-02-18 05:59:20.0,1,99.14
3917,2000-06-14 19:21:11.0,1,90.17
3932,2000-08-28 04:26:56.0,1,90.5
3935,2000-08-02 06:56:26.0,1,98.33
3957,2000-04-26 05:11:02.0,1,98.22
3960,2000-03-14 14:05:49.0,1,93.63
3981,2000-04-19 10:55:36.0,1,92.33
3988,2000-09-05 13:01:51.0,1,96.95
4006,2000-08-11 03:40:24.0,1,98.65
4011,2000-11-18 20:45:02.0,1,92.65
4016,2000-06-16 22:37:52.0,1,93.44
4029,2000-06-07 16:14:46.0,1,92.38
4031,2000-01-29 05:47:56.0,1,97.26
4059,2000-12-18 03:40:38.0,1,98.49
4077,2000-08-29 21:08:36.0,1,99.3
4078,2000-12-22 19:41:04.0,1,90.83
4099,2000-11-22 23:15:47.0,1,99.91
4102,2000-06-01 08:08:18.0,1,99.65
4129,2000-11-26 06:09:58.0,1,95.6
4141,2000-03-21 15:05:14.0,1,98.14
4156,2000-07-15 13:40:35.0,1,97.56
4161,2000-04-09 10:42:58.0,1,91.88
4171,2000-10-24 01:29:25.0,1,92.91
4178,2000-08-03 03:20:29.0,1,94.98
4190,2000-04-12 19:39:24.0,1,91.49
4191,2000-09-23 08:17:26.0,1,90.34
4192,2000-04-29 19:36:48.0,1,93.06
4196,2000-01-06 01:33:04.0,1,90.56
4207,2000-09-10 05:06:49.0,1,91.71
4215,2000-11-09 19:17:09.0,1,97.42
4224,2000-09-22 20:39:47.0,1,98.16
4226,2000-03-08 19:01:53.0,1,91.5
4243,2000-06-14 17:26:58.0,1,92.68
4251,2000-08-04 18:45:57.0,1,95.11
4260,2000-04-02 18:56:44.0,1,96.63
4276,2000-03-23 20:28:12.0,1,99.62
4281,2000-08-25 20:51:18.0,1,93.61
4284,2000-02-08 19:32:00.0,1,99.63
4287,2000-02-07 12:56:21.0,1,90.88
4292,2000-11-02 19:43:42.0,1,91.49
4295,2000-12-26 10:14:04.0,1,94.23
4296,2000-09-30 15:54:57.0,1,92.12
4312,2000-10-01 03:07:36.0,1,99.3
4334,2000-09-01 11:58:59.0,1,92.11
4337,2000-04-16 22:23:21.0,1,95.26
4343,2000-11-02 03:06:45.0,1,98.84
4378,2000-10-10 23:40:41.0,1,93.62
4379,2000-05-06 17:04:06.0,1,92.67
4399,2000-04-16 18:17:50.0,1,91.0
4403,2000-01-11 04:04:47.0,1,96.74
4421,2000-06-04 07:38:40.0,1,98.44
4436,2000-11-10 23:28:32.0,1,98.21
4449,2000-01-27 11:32:54.0,1,95.06
4457,2000-11-21 07:02:50.0,1,94.99
4505,2000-01-22 16:46:30.0,1,96.79
4507,2000-01-14 06:52:12.0,1,96.88
4516,2000-03-17 05:21:02.0,1,94.4
4529,2000-04-26 09:39:23.0,1,92.42
4540,2000-02-16 13:48:11.0,1,95.16
4544,2000-01-02 16:35:09.0,1,97.35
4548,2000-06-18 09:18:21.0,1,90.69
4549,2000-02-22 03:59:17.0,1,99.32
4558,2000-03-23 00:34:39.0,1,90.54
4583,2000-12-21 18:41:16.0,1,95.56
4588,2000-04-06 00:15:15.0,1,93.98
4603,2000-04-24 23:30:38.0,1,91.58
4608,2000-02-29 09:24:46.0,1,90.55
4613,2000-05-17 09:48:25.0,1,98.28
4614,2000-10-13 12:00:28.0,1,97.58
4642,2000-03-08 21:30:52.0,1,92.93
4647,2000-10-09 12:12:23.0,1,90.65
4662,2000-01-27 11:40:28.0,1,98.37
4674,2000-06-21 21:56:27.0,1,98.07
4707,2000-10-14 06:14:28.0,1,97.66
4714,2000-06-14 11:00:40.0,1,99.38
4717,2000-12-22 09:36:32.0,1,99.96
4721,2000-06-18 22:03:38.0,1,96.55
4733,2000-10-04 04:44:36.0,1,98.94
4742,2000-07-01 10:21:39.0,1,98.91
4750,2000-06-20 20:34:25.0,1,91.69
4755,2000-08-23 20:22:12.0,1,97.58
4757,2000-01-23 20:39:02.0,1,98.15
4768,2000-06-16 23:41:06.0,1,99.44
4769,2000-08-03 21:57:08.0,1,97.41
4772,2000-09-11 02:07:42.0,1,95.67
4774,2000-12-12 15:39:47.0,1,92.65
4785,2000-07-08 06:34:28.0,1,90.38
4788,2000-07-10 08:07:44.0,1,95.06
4800,2000-07-08 08:16:34.0,1,90.26
4815,2000-06-23 18:10:54.0,1,91.21
4819,2000-04-11 16:44:26.0,1,94.12
4822,2000-09-24 03:48:36.0,1,96.65
4830,2000-05-10 01:35:57.0,1,98.91
4837,2000-10-30 23:07:37.0,1,91.5
4839,2000-12-19 15:59:14.0,1,92.43
4841,2000-11-11 13:25:30.0,1,91.66
4854,2000-01-02 20:45:37.0,1,97.78
4873,2000-03-08 23:05:33.0,1,99.47
4892,2000-02-21 04:43:29.0,1,94.29
4898,2000-04-15 14:21:13.0,1,92.42
4899,2000-10-02 01:57:31.0,1,99.5
4903,2000-06-19 13:25:53.0,1,95.74
4914,2000-08-22 01:18:25.0,1,98.23
4915,2000-12-26 16:10:15.0,1,99.33
4919,2000-11-22 20:59:36.0,1,90.25
4921,2000-08-19 19:14:21.0,1,90.7
4947,2000-04-07 11:41:43.0,1,95.67
4969,2000-10-28 17:27:42.0,1,90.93
4983,2000-05-30 06:26:41.0,1,94.16
4997,2000-06-22 16:31:20.0,1,95.56
5000,2000-02-24 11:59:16.0,1,96.42
5001,2000-05-16 09:56:58.0,1,97.54
5007,2000-08-10 18:36:17.0,1,95.5
5025,2000-09-18 05:08:13.0,1,97.67
5032,2000-03-07 07:50:10.0,1,92.29
5036,2000-01-15 06:49:00.0,1,99.25
5059,2000-04-08 12:23:52.0,1,97.23
5079,2000-03-13 21:19:32.0,1,90.85
5080,2000-12-10 12:45:06.0,1,99.35
5092,2000-08-14 22:22:11.0,1,98.02
5097,2000-04-16 16:01:35.0,1,95.78
5111,2000-04-16 16:57:13.0,1,97.91
5140,2000-11-18 09:00:43.0,1,98.55
5145,2000-02-23 00:22:56.0,1,94.85
5150,2000-04-14 07:03:38.0,1,94.95
5152,2000-05-07 16:01:29.0,1,93.55
5154,2000-10-18 07:42:49.0,1,97.97
5164,2000-01-31 06:10:57.0,1,93.11
5183,2000-08-11 05:27:48.0,1,95.53
5186,2000-01-26 12:45:49.0,1,99.21
5196,2000-03-20 22:49:17.0,1,92.08
5197,2000-12-11 20:20:55.0,1,97.45
5200,2000-09-23 16:15:45.0,1,91.9
5210,2000-11-01 04:46:20.0,1,96.99
5214,2000-04-05 06:59:07.0,1,97.69
5225,2000-07-26 06:20:00.0,1,94.65
5229,2000-01-06 08:33:28.0,1,98.51
5237,2000-06-26 06:39:46.0,1,97.51
5240,2000-06-16 01:02:59.0,1,94.94
5242,2000-12-29 17:44:03.0,1,91.03
5248,2000-12-09 19:13:43.0,1,93.01
5254,2000-10-08 10:42:27.0,1,90.31
5262,2000-02-13 12:27:50.0,1,96.33
5285,2000-06-21 03:23:23.0,1,92.74
5287,2000-12-25 08:54:48.0,1,93.11
5301,2000-07-07 22:56:07.0,1,92.41
5308,2000-06-07 13:54:37.0,1,97.85
5312,2000-01-06 18:50:22.0,1,92.64
5322,2000-09-09 16:50:30.0,1,90.64
5330,2000-03-09 18:38:26.0,1,96.94
5335,2000-10-06 04:13:28.0,1,93.23
5343,2000-02-19 02:57:46.0,1,94.35
5351,2000-04-05 09:44:34.0,1,94.33
5364,2000-07-22 14:06:07.0,1,98.29
5389,2000-03-30 18:27:10.0,1,92.92
5391,2000-01-18 14:56:31.0,1,97.67
5405,2000-03-04 01:17:49.0,1,95.17
5408,2000-03-21 00:32:07.0,1,92.76
5410,2000-08-28 23:15:49.0,1,93.92
5416,2000-08-18 03:40:47.0,1,91.45
5435,2000-06-25 10:31:50.0,1,96.42
5436,2000-05-15 13:26:13.0,1,96.37
5447,2000-02-12 08:26:43.0,1,98.5
5448,2000-07-29 16:37:33.0,1,93.07
5451,2000-11-25 08:44:16.0,1,98.24
5471,2000-04-18 20:44:32.0,1,93.52
5483,2000-10-09 18:00:26.0,1,97.95
5484,2000-07-28 12:32:54.0,1,93.11
5492,2000-10-19 18:45:31.0,1,95.88
5496,2000-07-14 13:10:46.0,1,90.99
5497,2000-12-10 02:30:51.0,1,98.35
5503,2000-03-09 01:56:16.0,1,90.28
5511,2000-12-08 04:09:26.0,1,98.64
5523,2000-04-07 02:14:53.0,1,94.47
5529,2000-10-30 17:02:10.0,1,91.71
5531,2000-03-19 12:25:57.0,1,98.47
5534,2000-04-10 07:16:54.0,1,96.62
5540,2000-01-26 08:12:52.0,1,99.87
5541,2000-10-13 19:28:26.0,1,93.22
5551,2000-07-04 05:04:26.0,1,93.21
5585,2000-07-07 20:58:00.0,1,91.9
5590,2000-01-25 19:48:24.0,1,93.59
5594,2000-11-28 10:24:39.0,1,91.46
5597,2000-04-18 17:19:00.0,1,90.17
5599,2000-01-04 23:33:00.0,1,94.0
5604,2000-05-28 15:50:54.0,1,91.69
5606,2000-03-24 17:32:41.0,1,95.58
5613,2000-06-03 17:39:11.0,1,92.21
5614,2000-05-03 19:27:53.0,1,92.91
5617,2000-03-20 20:33:56.0,1,96.35
5618,2000-02-29 00:40:02.0,1,91.75
5628,2000-06-26 14:55:18.0,1,91.64
5631,2000-11-16 05:03:25.0,1,95.64
5634,2000-11-17 23:50:00.0,1,95.36
5648,2000-04-16 17:49:08.0,1,90.4
5653,2000-12-03 17:00:48.0,1,94.2
5656,2000-10-02 19:15:16.0,1,95.06
5666,2000-02-07 03:36:46.0,1,98.53
5687,2000-11-24 21:51:21.0,1,91.46
5690,2000-02-25 22:02:49.0,1,91.73
5695,2000-12-24 22:48:31.0,1,94.7
5699,2000-08-20 06:46:24.0,1,90.0
5708,2000-03-14 22:59:00.0,1,98.77
